code	product_name	ingredients_text	categories	brands	countries	countries_tags
8906002006410	fun food peanut butter	Roasted Peanuts (91%), Sugar, Edible Vegetable Fat (Soyabean), lodised Salt. CONTAINS NUT.	Plant-based foods and beverages, Plant-based foods, Spreads, Nuts and their products, Plant-based spreads, Oilseed purees, Nut butters	Dr oetker	India	en:india
8906002006427	Dr. Oetker, funfoods, chocolate spread			Dr. Oetker	en:India	en:india
8906002006472	Sandwich Spread Veg. Cucumber & Carrot	Refined Soyabean Oil, Vegetables (30%) [Cucumber (13%), Carrot (9%), Tomatoes (8%)], Water, Sugar Liquid Glucose, Spices & Condiments, lodised Salt, Emulsifiers & Stabilizers (INS1442, INS415), Milk Solids, Cheese Powder, Maltodextrin, Lemon Juice, Acidity Regulators (INS330 INS260), Preservatives (INS211, INS202). CONTAINS MILK.	Emulsified dips, Sandwich spreads	Dr.Oetker Funfoods	en:India	en:india
8906002006489	Sandwich spread				en:India	en:india
8906002006496	Sandwich Spread (VEG Cucumber & Carrot				en:India	en:india
8906002006601	8906002006601	Refined Soyabean Oil, Water, Sugar, Milk Solids, lodised Salt, Lemon Juice, Emulsifiers and Stabilizers (INS415, INS1442), Acidity Regulators (INS260, INS330), Preservatives (INS211, INS202), Antioxidant (INS319). CONTAINS MK 46108067-821	Sausages,French sausages	Dr. Oetker	en:india	en:india
8906002006830	FUNFOODS MUSTARD ENGLISH				en:India	en:india
8906002006922	Kuppies Dark Choco Chip Brownie	r, oet pvt, ltd c-24 sect galam bu lidar prades contact cons sugar (4,8%) (sugar chips (4,8%) , pies) oil edible ngredie waterefined soyabeamaida), humectants (ins420(1), ins422], cocoa solids (4,8%) (acidity regulator [ins501(0)), dark vegetable fat (hydrogenated), cocoa solids palm oil glucose syrup, stabilizers (ins142 dextrose , emulsifier [ins322(0)]), milk solids compound chips ins415, ins340(1),  lodised starch, preservatives salt (ins261 edible ins284 ins202, ins200), baking powder, n nature-identical flavouring substa emulsifiers (ins471, ins481(1), ins acidity regulator (ins330), flour treat agent [ins1100(i)], antioxidants (ins3 ins1102), flavour enhancer (ins1104) contains wheat, soy and milk, serve size-37g nutritional information hplace pack contains 1 serve per 1% rda 37g per serve energy (kcal) 154,1 7,7% protein (g) 2,1 3,8% carbohydrate (g) 22,4 - total sugars (g) 10,9 -  added sugars (g) 9,6 19,2% total fat (g) 6,3 9,3% - saturated fat (g) 1,9 8,7% trans fat (g) 0,0 0,0% - cholesterol (mg) 0,0 sodium (mg) 95,0 4,8% per serve recommended dietary allowances (rda) basis	Brownies	Dr. Oetker	India	en:india
8906002007332	Funfoods Veg Mayonnaise	Water, Refined Soyabean Oil, Sugar, Thickeners (INS1442 INS415, INS1450), lodised Salt, Milk Solids, Acidity Regulators (INS260, INS330), Preservatives (INS211, INS202), Antioxidant (INS319)	Condiments,Sauces,Mayonnaises,Veg Mayonnaise	Dr. Oetker	en:India	en:india
8906002007455	Peanut butter	Nutritional Information Per Per %RDA 100g Serve Per Serve Energy (kcal) 641.5 96.2 4.8% Protein (g) 26.3 3.9 7.3% Carbohydrate (g) 19.3 2.9 - - Total Sugars (g) 7.5 1.1 - Added Sugars (g) 6.0 0.9 1.8% Total Fat (g) 51.0 7.7 11.4% - Saturated Fat (g) 10.4 1.6 7.1% - Trans Fat (g) 0.0 0.0 0.0% Cholesterol (mg) 0.0 0.0 Sodium (mg) 323.9 48.6 2.4% Vitamin B3 (ug) 13710.0 2056.5 14.7% Vitamin E (mg) Vitamin B6 (µg) 549.0 82.4 4.3% 9.2 1.4 13.8% ances	Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, Food, en:nut-butters		in	en:india
8906002007547	Salad Mayonnaise				en:India	en:india
8906002008292	FUNFOODS Pasta&pizza white sauce				en:India	en:india
8906002008537	Peanut Butter Creamy	Roasted Peanuts (91%), Sugar, Edible Soyabean Fat, Iodised Salt	Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, en:nut-butters	Dr. Oetker	Inde	en:india
8906002008544	Dr. Oetker Funfoods Peanut Butter	Roasted Peanuts (91%), Sugar, Edible Vegetable Fat (Soyabean), lodised Salt.	Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Nuts and their products,Plant-based spreads,Oilseed purees,Legume butters,Nut butters,Peanut butters,Crunchy peanut butters	Dr. Oetker,Funfoods	India	en:india
8906002008551	Pasta & Pizza Red Sauce		Pasta & pizaa red souce	Dr. Oetker,Funfood	India	en:india
8906002008810	Veg Mayonnaise				en:India	en:india
8906002008827					en:India	en:india
8906002009053	Dr. otekar Supreme brownie				en:india	en:india
8906002009282	Strips (Mayo & Mint)			Dr. Oetker	en:India	en:india
8906002080014	Turmeric Powder	TURMERIC	Sandal Powder	Sakthi	en:india	en:india
8906002080038	Sakthi Turmeric Powder	Turmeric	Turmeric powder	Sakthi	India	en:india
8906002080045	Turmeric			Sakthi	en:India	en:india
8906002080113	Chilli Powder		chilli,powder,masala	Sakthi Masala	en:india	en:india
8906002080120	sakti chilli powder 100g				en:India	en:india
8906002080144	CHILLI POWDER		en:spices	Sakthi	en:India	en:india
8906002080243	Coriander			Sakthi	en:India	en:india
8906002080311	Sambar powder			Sakthi	en:India	en:india
8906002080342	Sambar			Sakthi	en:India	en:india
8906002080427	Sakti curry powder 100g.				en:India	en:india
8906002080618			Rasam Powder		en:india	en:india
8906002081516	Sakti chicken masala 50				en:india	en:india
8906002081776	sakti Fish curry Masala 50 gm				en:India	en:india
8906002082117	sakti pepar powder 50 gm				en:India	en:india
8906002082124	sakti paper powder 100gm				en:India	en:india
8906002082315	SOMBU PODI			Sakthi	en:India	en:india
8906002082445	Sakti bajji banda 200g				en:India	en:india
8906002082452	Weet				en:India	en:india
8906002082506	Sakthi ragi flour		en:wheat-flours		en:India	en:india
8906002083466	super garam masala			Sakti	en:India	en:india
8906002083497	sakti Super garam masala 100gm				en:India	en:india
8906002083725	sakti kasmiri chill powder 50 gm				en:India	en:india
8906002085286	pickles		Plant-based foods and beverages, Plant-based foods, Pickles	shakthi masala	en:India	en:india
8906002091027	Anik ghee 200ml				en:India	en:india
8906002091034	Anik ghee 500ml				en:India	en:india
8906002091058	Anik ghee 1 ltr				en:India	en:india
8906002130016	Toor dhal				en:India	en:india
8906002340064	Dalia				en:India	en:india
8906002340279	Rajdhani suji 1 kg		Sooji	Rajdhani	India	en:india
8906002342563	Rajdhani Maida	500gm			India	en:india
8906002345885	Chana Kabuli	Chana Kabuli	Chickpeas	Rajdhani	India	en:india
8906002348169	Poha Mota	nutrition facts per 100gm at 1, kcal calories	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Breakfast cereals	Rajdhani	India	en:india
8906002348473	Lobia Safed	Lobia Safed	Legumes	Rajdhani	India	en:india
8906002482054	Snikers value pack of 3 45g each				en:in	en:india
8906002482450	Snickers Chocolate Bar	Chocolate (Sugar, Cocoa Butter, Cocoa Mass, Lactose, Full Cream Milk Powder, Whey Powder, Milk Fat, Emulsifier (Soya Lecithin E322), Water, Artificial Flavour (Vanillin)), Peanuts, Glucose Syrup, Sugar, Vegetable Fat(Palm Fat), Skimmed Milk	Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies,Bars,Candy chocolate bars,fr:Barres chocolatées aux fruits oléagineux	Mars	India	en:india
8906002482481	Snickers	Milk chocolate coating (38%): Sugar, Milk solids, Cocoa butter, Cocoa solids, Edible vegetable fats &lt;5% (Sal fat, Palm oil), Dextrose, Emulsifier (INS 322); Centre filling (62%): Liquid glucose, Peanuts (16%), Sugar, Hydrogenated vegetable oil (Palm oil), Milk solids, lodized salt, Cocoa butter, Cocoa solids Edible vegetable fats &lt;5% (Sal fat, Palm oil), Dextrose, Emulsifier (INS 322). CONTAINS VEGETABLE FAT IN ADDITION TO COCOA BUTTER. Contains Peanuts, Milk, Soy. May contain Tree Nuts.	Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate	Mars	India	en:india
8906002482856	Adult Chicken & Vegetables Adult 1KG		Non food products,Open Pet Food Facts,Pet food,Dry pet food	Pedigree	India	en:india
8906002482924	Pedigree		Open Pet Food Facts	Pedigree	India	en:india
8906002482948	Adult Meat And Rice		Non food products,Open Pet Food Facts	Pedigree	India	en:india
8906002483204	Pedigree 2.8 kg pink		Open Pet Food Facts,Dry Dog Food		India	en:india
8906002484003	Snickers	Sugar, Milk Solids,  Cocoa Butter, Cocoa Solids, Edible vegetable fats &lt; 5% (Sal fat, Palm oil), Dextrose, Emulsifier (E322); Liquid Glucose, Peanuts (14%), Sugar, Hydrogenated vegetable oil (Palm oil), Milk Solids, Iodized Salt, Cocoa Butter, Cocoa Solids, Edible vegetable fats &lt; 5% (Sal fat, Palm oil), Dextrose, Emulsifier (E322).	Snacks, Sweet snacks, Cocoa and its products, Bars, Chocolates, en:chocolate-candies	Mars	India	en:india
8906002487370	Boomer Jelly				en:India	en:india
8906002488193	boomer			Pepsi	en:India	en:india
8906002488490	doublement				en:India	en:india
8906002488520	doublemint			Wrigley s	en:India	en:india
8906002488551	Doublemint	SUGAR, LIQUID GLUCOSE, EDIBLE VEGETABLE OIL (PALM OIL), STABILIZERS (INS 1400, INS 142, INS 1450], FLAVOURS [NATURAL, NATURE IDENTICAL AND ARTIFICIAL (MINT)], GLAZING AGENT (INS 90 COLOURS [INS 171, INS 133]. MAY CONTAIN SOY	Plant-based foods and beverages, Plant-based foods, Condiments, Culinary plants, Aromatic plants, Herbs, Mint, en:chewing-gum	WRIGLEYS	en:India	en:india
8906002488766					en:india	en:india
8906002520411	Raja marie				en:India	en:india
8906002521494	Jeera Krunch Biscuits	REFINED WHEAT FLOUR (MAIDA) EDIBLE VEGETABLE OILS (PALM OIL), SUGAR, SPICES (CUMIN (1.3%), BLACK CUMIN), LIQUID GLUCOSE, EDIBLE COMMON SALT, LEAVENING AGENTS (E503), E500), EMULSIFIER (E322), AND ANTIOXIDANT (INS 319).	Snacks,Sweet snacks,Biscuits and cakes,Biscuits	Raja	India	en:india
8906002525430	ZKhusboo				en:India	en:india
8906002527076					भारत	en:india
8906002528257					en:India	en:india
8906002528318	raja swing biskut				en:India	en:india
8906002528554					en:India	en:india
8906002528561	Nero	TREATED WATER, WATER PROCESSED THROUGH R.O, UV. TREATED MICRO FILTRATION AND OZONISED.	Beverages and beverages preparations,Beverages,Waters,Drinking water	Nero	India	en:india
8906002528578	Nero water 1ltr				en:India	en:india
8906002660544	klf coconut oil				en:India	en:india
8906002660704	Coconad Edible Coconut Oil		Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, Fruit and fruit seed oils, Coconut oils	KLF (https://coconutboard.nic.in/)	en:India	en:india
8906002661022	Coconut Milk Powder			KLF	en:India	en:india
8906002661404	KLF Nirmal Cold Pressed Virgin Coconut Oil	Cold pressed Virgin Coconut Oil	Oil	KLF	India	en:india
8906002666041	KLF coconad Desiccated Coconut		Grated coconut	KLF	India	en:india
8906002730018	Instant Gulab Jamun mix		Cooking helpers, Dessert mixes, en:cakes	Chitale Foods	United States, en:india	en:india,en:united-states
8906002730025	Chitale Foods Instant Gulab Jamun Mix		Cooking helpers, en:dessert-mixes	Chitale Foods	India	en:india
8906002730117	chitale instant khaman mix			chitale	en:India	en:india
8906002770175	Classic Cold Coffee	Toned Milk, Sugar, Coffee Extract (3%) and Acidity Regulator [INS 339 (iii)].	Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Cold coffee	Cothas	India	en:india
8906002770182	cothas vanila milkshake				en:India	en:india
8906002770229	Cold coffee bon bon		Drink	Cothas	en:india	en:india
8906002770694	Mini classic cold coffee				in	en:india
8906002771028	South Indian Filter Coffee	ROAST AND GROUND COFFEE & CHICORY COFFEE BLENDED WITH CHICORY	Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Hot beverages,Plant-based beverages,Coffees	Cothas Coffee	India	en:india
8906002940028	Besan			pan	en:India	en:india
8906002982004	ankursalt				India	en:india
8906002990153	Gharrkul Mutton Masala		Masala	Gharrkul	India	en:india
8906002991068	mix garam masala		Spice Mix	Gharkul	India	en:india
8906003071264	Milkmade 100% Whole Wheat Bread	Refined Wheat Flour, Atta, Water, Yeast, Sugar, Edible Common Salt, Soya Flour, Vegetable Oil, Bran, Permitted Class Il Preservative (E-282), Oats, Improver (INS 1701,1100,1104, 4811, 472, 300), Acidity Regulator (E-260)	breads	Milkmade	India	en:india
8906003071394	Jira butter		Butter	Milkmade	India	en:india
8906003071943					en:india	en:india
8906003101350	Bikaneri Bhujia			Shree ram	en:India	en:india
8906003103385					en:India	en:india
8906003105044					en:India	en:india
8906003161613	doctor	laundry soap oil based washing soap			en:India	en:india
8906003202576			Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Green teas,Green tea		en:india	en:india
8906003210014	Sula brut			Drink	en:India	en:india
8906003381431	Honey maple syrup			Little bee	in	en:india
8906003381714	Organic Raw Honey		Raw honey	Little Bee	in	en:india
8906003510114					en:India	en:india
8906003511388	Jalani Jaljira		Herbs and spices	Jalani	en:india	en:india
8906003511722	Jalani Pudina Aam Paani				United Kingdom, en:india	en:india,en:united-kingdom
8906003511906					en:India	en:india
8906003514204	KHAJURI IMLI CHUTNEY				en:in	en:india
8906003650094	chilli powder			swastik	en:India	en:india
8906003650162	Haldi powder			swastik	en:India	en:india
8906003650186	swastik haldi powder			swastik	en:India	en:india
8906003653019	Coriander powder	coriander powder	Plant-based foods and beverages, Plant-based foods, Condiments, Spices, Groceries	Swastik	India	en:india
8906003656089	Three Mango Tomato Pickle		tomato pickle,Plant-based pickles	Three Mango	India	en:india
8906003656126	Three Mango Lime Pickle	Lime pieces, Lime juice, iodized salt, Refined rice bran oil, Mixed spice powder, Mustard seeds, Curry leaves, Dry chillies, Garlic, Acidity regulator	Lime Pickle	Three Mango	India	en:india
8906003656423	Three Mango Ginger Pickle	Ginger, Tamarind paste, lodized salt, Refined rice bran oil, Jaggery, Mixed spice powder, Garlic Mustard Seeds,Curry Leaves and Dry Chillies, Acidity regulator - Citric Acid.	Ginger pickles	Three Mango	India	en:india
8906003926557	noodles		en:noodles		en:India	en:india
8906003926649	Zing Munchy Masala POTATO CHIPS		en:potato-crisps	Zing	India	en:india
8906003927080					en:India	en:india
8906003927875	Kishlay		Snacks	Kishlay	India	en:india
8906003928957	Pasta	nasta			en:India	en:india
8906003950163	orange squash		Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages	new lalli's	India	en:india
8906003950378					en:India	en:india
8906003982256					en:India	en:india
8906004264696	Uhshssh			Hbb	en:India	en:india
8906004560101					en:india	en:india
8906004560149					United States, en:india	en:india,en:united-states
8906004560163	Chips				en:India	en:india
8906004560262			en:crisps		en:india	en:india
8906004560422					en:india	en:india
8906004560514	Chulbule Chatpata Masala		Snacks	Chulbule	India	en:india
8906004560682	Plain salted potato chips	Handpicked Potatoes, Edible Vegetable (Palmolein) & Salt (1.2%) Oil	Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps	Yellow diamond	India	en:india
8906004560767			Greean		United Kingdom, en:india	en:india,en:united-kingdom
8906004561054					en:india	en:india
8906004561061					en:india	en:india
8906004561078	Peanut Snacks		snacks	Yellow Diamond	India,United Kingdom	en:india,en:united-kingdom
8906004561375					en:india	en:india
8906004561665	Classes penuts				en:India	en:india
8906004561818	RINGS		Snacks, Sweet snacks, Confectioneries, ABCDEF		en:India	en:india
8906004561894			Veg		en:india	en:india
8906004561900	Wheels Chatpata Masala Flavour	Refined Wheat Flour {Maida (53.5%)}, Edible Vegetable Oil (Palmolein Oil), Starch (7.8%), Suga lodised Salt, Dehydrated Vegetable Powder (Onion Powder Garlic Powder, Tamarind Powder), *Spice & Condiments {Dry Mango Powder, Cumin Powder, Ginger Powder (0.35%), Chilli Powder (0.3%), Black Pepper Powder (0.05%)}, Acidity Regulator (INS 330, INS 296, INS 334) Colour (INS 160c), Flavour (Natural & Nature Identical Flavouring Substances) & Anti Caking Agent (INS 551) *Used as natural flavouring agent. Contains: Wheat May Contains Soy, Nut & Milk.	Chips and fries	Yellow Diamond	en:india	en:india
8906004561917					United States, en:india	en:india,en:united-states
8906004562044	Masala Matar	Green Peas (80%), Edible Vegetable Oil (Palmolein Oil / Cotton Seed Oil), Iodised Salt, &quot;Spice and Condiments (Red Chilli Powder, Cumin, Coriander Powder Black Pepper Powder, Black Salt, Clove Powder), Dehydrated Vegetable Powder (Dry Mango), Colour (INS 133) and Acidity Regulator (INS 300).	Snacks	Diamond	India	en:india
8906004562051					en:india	en:india
8906004562389	Yellow Diamond Plain Sev Mamra	Puffed Rice (46%), Edible Vegetable Oil (Palmolein Oil/Cotton Seed Oil), Gram Flour (22%), Rice Flour, lodised Salt, Turmeric Powder.	Snacks	Yellow Diamond	India	en:india
8906004562518					en:India	en:india
8906004562877	cullbulle			diamond	India, Germany	en:germany,en:india
8906004562884	Chulbule		Snacks	yellow diamond	en:India	en:india
8906004562952					en:india	en:india
8906004563133	Diamond 7 Wonders Lentil Crackers		crisps	7 Wonders	India	en:india
8906004563454	YD potato chips		en:potato-crisps		en:India	en:india
8906004563478	YD magic masala chips				en:India	en:india
8906004563539	Pipes - Salted Crunch		en:crisps	Yellow Diamond	en:India	en:india
8906004563577	8906004563577			yellow diamond	en:india	en:india
8906004563591			en:appetizers		en:India	en:india
